transaction_id,account_id,member_id,transaction_type,amount,timestamp,recipient,channel
T0052146,ACC01443,M01443,Withdrawal,5887.17,2025-10-11T21:50:03,,Branch
T0024814,ACC00692,M00692,Withdrawal,1741.03,2025-10-11T22:00:56,,Branch
T0009658,ACC00264,M00264,Withdrawal,3354.42,2025-10-11T22:10:20,,Branch
T0014084,ACC00400,M00400,Withdrawal,2248.06,2025-10-11T22:14:53,,Branch
T0033971,ACC00957,M00957,Deposit,13772.9,2025-10-11T22:30:43,,Branch
T0038348,ACC01078,M01078,Deposit,25278.15,2025-10-11T22:50:54,,Branch
T0031082,ACC00864,M00864,Withdrawal,14908.85,2025-10-11T22:55:40,,Branch
T0034845,ACC00984,M00984,Deposit,3111.46,2025-10-11T23:05:53,,Branch
T0014370,ACC00408,M00408,Withdrawal,2215.79,2025-10-11T23:12:01,,Branch
T0039725,ACC01110,M01110,Deposit,5415.18,2025-10-11T23:12:10,,Branch
T0033861,ACC00955,M00955,Deposit,25325.66,2025-10-11T23:16:11,,Branch
T0039501,ACC01105,M01105,Deposit,3365.66,2025-10-11T23:22:52,,Branch
T0045163,ACC01258,M01258,Deposit,5292.33,2025-10-11T23:25:27,,Branch
T0021050,ACC00582,M00582,Deposit,1941.05,2025-10-11T23:26:49,,Branch
T0051960,ACC01439,M01439,Deposit,22158.59,2025-10-11T23:41:11,,Branch
T0034076,ACC00959,M00959,Withdrawal,1422.67,2025-10-11T23:44:25,,Branch
T0051478,ACC01426,M01426,Deposit,1321.35,2025-10-11T23:45:03,,Branch
T0039143,ACC01098,M01098,Deposit,1325.29,2025-10-11T23:48:10,,Branch
T0036596,ACC01036,M01036,Deposit,5576.23,2025-10-11T23:51:06,,Branch
T0035085,ACC00990,M00990,Deposit,3206.07,2025-10-12T00:22:54,,Branch
T0008713,ACC00239,M00239,Deposit,10747.98,2025-10-12T00:31:01,,Branch
T0052519,ACC01453,M01453,Deposit,10648.77,2025-10-12T00:32:12,,Branch
T0004800,ACC00138,M00138,Deposit,13892.94,2025-10-12T00:34:27,,Branch
T0000084,ACC00002,M00002,Withdrawal,1330.06,2025-10-12T00:39:15,,Branch
T0053444,ACC01474,M01474,Deposit,8455.01,2025-10-12T01:06:25,,Branch
T0047818,ACC01336,M01336,Withdrawal,25732.99,2025-10-12T01:33:03,,Branch
T0049179,ACC01370,M01370,Withdrawal,2153.87,2025-10-12T01:37:54,,Branch
T0003512,ACC00098,M00098,Withdrawal,1371.91,2025-10-12T02:14:05,,Branch
T0049599,ACC01382,M01382,Withdrawal,12807.01,2025-10-12T02:24:02,,Branch
T0039847,ACC01114,M01114,Withdrawal,12355.53,2025-10-12T02:26:57,,Branch
T0046778,ACC01306,M01306,Deposit,19039.45,2025-10-12T02:28:30,,Branch
T0017819,ACC00494,M00494,Deposit,14626.57,2025-10-12T02:29:54,,Branch
T0013427,ACC00382,M00382,Withdrawal,1520.48,2025-10-12T02:44:30,,Branch
T0009706,ACC00265,M00265,Withdrawal,2392.0,2025-10-12T02:53:24,,Branch
T0038278,ACC01077,M01077,Deposit,10316.95,2025-10-12T03:02:05,,Branch
T0054497,ACC01499,M01499,Deposit,1130.08,2025-10-12T03:16:23,,Branch
T0035974,ACC01018,M01018,Withdrawal,4222.83,2025-10-12T03:24:37,,Branch
T0016311,ACC00454,M00454,Deposit,15901.84,2025-10-12T03:35:22,,Branch
T0004279,ACC00119,M00119,Deposit,13162.2,2025-10-12T03:43:24,,Branch
T0014452,ACC00411,M00411,Deposit,11741.49,2025-10-12T04:00:50,,Branch
T0037025,ACC01048,M01048,Deposit,8592.38,2025-10-12T04:03:41,,Branch
T0017591,ACC00489,M00489,Withdrawal,1768.69,2025-10-12T04:07:30,,Branch
T0046825,ACC01308,M01308,Deposit,13332.72,2025-10-12T04:11:48,,Branch
T0035057,ACC00989,M00989,Deposit,4300.05,2025-10-12T04:16:29,,Branch
T0053994,ACC01487,M01487,Deposit,6319.7,2025-10-12T04:16:32,,Branch
T0040935,ACC01142,M01142,Withdrawal,3858.9,2025-10-12T04:36:56,,Branch
T0042215,ACC01178,M01178,Withdrawal,16832.69,2025-10-12T04:45:18,,Branch
T0043267,ACC01206,M01206,Deposit,14353.94,2025-10-12T04:45:35,,Branch
T0041813,ACC01166,M01166,Withdrawal,7421.75,2025-10-12T04:54:01,,Branch
T0010006,ACC00275,M00275,Deposit,10291.93,2025-10-12T04:55:17,,Branch
T0017770,ACC00493,M00493,Deposit,6476.69,2025-10-12T05:00:40,,Branch
T0008712,ACC00239,M00239,Withdrawal,7820.33,2025-10-12T05:02:48,,Branch
T0021019,ACC00580,M00580,Withdrawal,5726.81,2025-10-12T05:06:14,,Branch
T0036873,ACC01044,M01044,Deposit,5714.43,2025-10-12T05:10:18,,Branch
T0000562,ACC00017,M00017,Deposit,23598.75,2025-10-12T05:25:18,,Branch
T0042799,ACC01193,M01193,Deposit,4201.51,2025-10-12T05:27:26,,Branch
T0030859,ACC00859,M00859,Withdrawal,33369.38,2025-10-12T05:32:24,,Branch
T0041692,ACC01163,M01163,Deposit,6358.38,2025-10-12T05:37:38,,Branch
T0044831,ACC01247,M01247,Deposit,23720.96,2025-10-12T05:52:44,,Branch
T0005094,ACC00143,M00143,Deposit,8571.26,2025-10-12T06:16:35,,Branch
T0009081,ACC00250,M00250,Withdrawal,1586.09,2025-10-12T06:17:05,,Branch
T0049745,ACC01384,M01384,Withdrawal,1484.4,2025-10-12T06:31:19,,Branch
T0045295,ACC01263,M01263,Withdrawal,3525.19,2025-10-12T06:32:26,,Branch
T0023169,ACC00648,M00648,Withdrawal,17819.04,2025-10-12T06:41:09,,Branch
T0029104,ACC00809,M00809,Withdrawal,1137.83,2025-10-12T07:26:46,,Branch
T0054499,ACC01499,M01499,Withdrawal,2131.6,2025-10-12T07:30:57,,Branch
T0052483,ACC01452,M01452,Deposit,15264.95,2025-10-12T07:34:20,,Branch
T0042708,ACC01191,M01191,Withdrawal,9252.62,2025-10-12T07:44:54,,Branch
T0020066,ACC00559,M00559,Deposit,13915.9,2025-10-12T07:48:03,,Branch
T0038898,ACC01092,M01092,Withdrawal,7823.24,2025-10-12T07:59:10,,Branch
T0011562,ACC00327,M00327,Deposit,4923.04,2025-10-12T08:14:58,,Branch
T0054361,ACC01497,M01497,Deposit,3935.68,2025-10-12T08:19:26,,Branch
T0039028,ACC01095,M01095,Withdrawal,12787.62,2025-10-12T08:27:51,,Branch
T0035780,ACC01012,M01012,Withdrawal,4970.5,2025-10-12T09:00:12,,Branch
T0037172,ACC01050,M01050,Withdrawal,13600.13,2025-10-12T09:07:03,,Branch
T0008800,ACC00242,M00242,Deposit,8196.82,2025-10-12T09:07:05,,Branch
T0037591,ACC01060,M01060,Deposit,3210.25,2025-10-12T09:25:35,,Branch
T0020967,ACC00579,M00579,Deposit,3063.46,2025-10-12T09:30:47,,Branch
T0018646,ACC00516,M00516,Withdrawal,21075.26,2025-10-12T09:34:50,,Branch
T0050174,ACC01394,M01394,Deposit,18071.09,2025-10-12T09:42:57,,Branch
T0016017,ACC00446,M00446,Withdrawal,1432.74,2025-10-12T10:00:06,,Branch
T0009019,ACC00249,M00249,Withdrawal,6026.22,2025-10-12T10:26:37,,Branch
T0004278,ACC00119,M00119,Deposit,10154.54,2025-10-12T10:51:24,,Branch
T0045919,ACC01285,M01285,Deposit,21092.48,2025-10-12T10:53:01,,Branch
T0036381,ACC01029,M01029,Deposit,28491.6,2025-10-12T11:14:43,,Branch
T0020462,ACC00569,M00569,Withdrawal,7571.36,2025-10-12T11:29:02,,Branch
T0052206,ACC01444,M01444,Withdrawal,1284.91,2025-10-12T11:35:19,,Branch
T0022293,ACC00626,M00626,Deposit,1992.17,2025-10-12T11:55:09,,Branch
T0032165,ACC00903,M00903,Deposit,3043.58,2025-10-12T11:57:54,,Branch
T0052421,ACC01451,M01451,Withdrawal,3501.4,2025-10-12T12:00:18,,Branch
T0048215,ACC01344,M01344,Withdrawal,2808.59,2025-10-12T12:28:12,,Branch
T0016309,ACC00454,M00454,Deposit,25588.09,2025-10-12T12:29:58,,Branch
T0049742,ACC01384,M01384,Withdrawal,1010.42,2025-10-12T12:37:13,,Branch
T0030167,ACC00839,M00839,Deposit,16220.97,2025-10-12T13:09:37,,Branch
T0025758,ACC00719,M00719,Deposit,17129.26,2025-10-12T13:23:24,,Branch
T0037100,ACC01049,M01049,Deposit,25703.75,2025-10-12T13:26:30,,Branch
T0040427,ACC01129,M01129,Deposit,24503.64,2025-10-12T13:30:06,,Branch
T0032241,ACC00906,M00906,Deposit,12075.35,2025-10-12T13:41:27,,Branch
T0012321,ACC00348,M00348,Deposit,7953.03,2025-10-12T13:59:59,,Branch
T0032763,ACC00927,M00927,Deposit,19551.8,2025-10-12T14:12:05,,Branch
T0006576,ACC00181,M00181,Deposit,24476.26,2025-10-12T14:15:06,,Branch
T0038183,ACC01074,M01074,Deposit,1562.43,2025-10-12T14:18:22,,Branch
T0002509,ACC00070,M00070,Deposit,1605.12,2025-10-12T14:30:32,,Branch
T0022336,ACC00627,M00627,Withdrawal,12195.51,2025-10-12T14:42:54,,Branch
T0011841,ACC00334,M00334,Withdrawal,9010.46,2025-10-12T14:47:45,,Branch
T0048371,ACC01348,M01348,Withdrawal,2153.72,2025-10-12T14:50:27,,Branch
T0031911,ACC00896,M00896,Withdrawal,5999.92,2025-10-12T15:00:29,,Branch
T0007646,ACC00208,M00208,Deposit,1390.77,2025-10-12T15:05:42,,Branch
T0048218,ACC01344,M01344,Deposit,1440.11,2025-10-12T15:46:26,,Branch
T0018682,ACC00518,M00518,Withdrawal,33776.5,2025-10-12T15:54:41,,Branch
T0023209,ACC00650,M00650,Deposit,5376.05,2025-10-12T16:08:34,,Branch
T0043977,ACC01225,M01225,Withdrawal,1427.49,2025-10-12T16:16:12,,Branch
T0018232,ACC00505,M00505,Withdrawal,33209.92,2025-10-12T16:27:23,,Branch
T0008435,ACC00232,M00232,Withdrawal,4594.44,2025-10-12T16:27:35,,Branch
T0035904,ACC01015,M01015,Deposit,5476.43,2025-10-12T16:29:32,,Branch
T0004141,ACC00116,M00116,Deposit,19538.0,2025-10-12T16:35:20,,Branch
T0021993,ACC00615,M00615,Deposit,24329.08,2025-10-12T16:47:40,,Branch
T0039843,ACC01114,M01114,Deposit,11379.29,2025-10-12T16:54:41,,Branch
T0038232,ACC01076,M01076,Withdrawal,3454.3,2025-10-12T17:15:22,,Branch
T0009016,ACC00249,M00249,Withdrawal,4787.17,2025-10-12T17:20:32,,Branch
T0019416,ACC00542,M00542,Withdrawal,6846.52,2025-10-12T17:25:19,,Branch
T0037919,ACC01069,M01069,Withdrawal,2472.79,2025-10-12T17:26:21,,Branch
T0036654,ACC01037,M01037,Withdrawal,1483.07,2025-10-12T17:29:05,,Branch
T0003358,ACC00095,M00095,Deposit,17687.2,2025-10-12T17:31:35,,Branch
T0017292,ACC00484,M00484,Withdrawal,26904.29,2025-10-12T17:33:59,,Branch
T0015547,ACC00435,M00435,Deposit,31144.77,2025-10-12T17:53:46,,Branch
T0002941,ACC00082,M00082,Withdrawal,15002.46,2025-10-12T18:05:49,,Branch
T0006154,ACC00171,M00171,Withdrawal,19292.68,2025-10-12T18:11:05,,Branch
T0035663,ACC01008,M01008,Deposit,12311.79,2025-10-12T18:20:12,,Branch
T0034451,ACC00972,M00972,Withdrawal,15830.99,2025-10-12T18:30:06,,Branch
T0001069,ACC00033,M00033,Deposit,20560.35,2025-10-12T18:35:03,,Branch
T0036729,ACC01041,M01041,Withdrawal,15206.3,2025-10-12T18:37:18,,Branch
T0014406,ACC00409,M00409,Withdrawal,13748.88,2025-10-12T18:40:26,,Branch
T0020703,ACC00575,M00575,Withdrawal,10119.31,2025-10-12T18:54:32,,Branch
T0046189,ACC01292,M01292,Deposit,42493.38,2025-10-12T19:16:37,,Branch
T0050454,ACC01401,M01401,Deposit,3943.76,2025-10-12T19:36:15,,Branch
T0024971,ACC00696,M00696,Withdrawal,4088.25,2025-10-12T19:37:09,,Branch
T0028479,ACC00792,M00792,Deposit,8351.42,2025-10-12T20:07:56,,Branch
T0032395,ACC00916,M00916,Withdrawal,660.99,2025-10-12T20:33:05,,Branch
T0042085,ACC01174,M01174,Withdrawal,1818.31,2025-10-12T21:00:11,,Branch
T0028587,ACC00794,M00794,Withdrawal,35506.95,2025-10-12T21:05:21,,Branch
T0028346,ACC00789,M00789,Withdrawal,1530.81,2025-10-12T21:06:01,,Branch
T0047746,ACC01335,M01335,Deposit,1561.58,2025-10-12T21:22:16,,Branch
T0040152,ACC01123,M01123,Deposit,15027.13,2025-10-12T21:26:36,,Branch
T0019415,ACC00542,M00542,Withdrawal,5014.73,2025-10-12T21:35:54,,Branch
T0038955,ACC01094,M01094,Withdrawal,5976.15,2025-10-12T21:44:48,,Branch
T0041409,ACC01154,M01154,Withdrawal,6474.79,2025-10-12T21:57:00,,Branch
T0002776,ACC00077,M00077,Withdrawal,1677.92,2025-10-12T22:09:34,,Branch
T0033471,ACC00946,M00946,Deposit,19865.49,2025-10-12T22:22:42,,Branch
T0003166,ACC00089,M00089,Deposit,2370.34,2025-10-12T22:40:39,,Branch
T0001676,ACC00048,M00048,Withdrawal,1460.72,2025-10-12T22:52:29,,Branch
T0026974,ACC00750,M00750,Deposit,37030.34,2025-10-12T23:04:29,,Branch
T0012570,ACC00357,M00357,Deposit,7151.39,2025-10-12T23:04:49,,Branch
T0019297,ACC00538,M00538,Withdrawal,31806.45,2025-10-12T23:12:55,,Branch
T0047642,ACC01331,M01331,Deposit,10971.71,2025-10-12T23:13:32,,Branch
T0025544,ACC00714,M00714,Deposit,2122.83,2025-10-12T23:13:32,,Branch
T0017772,ACC00493,M00493,Withdrawal,5994.17,2025-10-12T23:58:32,,Branch
T0026401,ACC00738,M00738,Deposit,8034.51,2025-10-13T00:51:17,,Branch
T0036777,ACC01042,M01042,Withdrawal,15184.75,2025-10-13T01:00:22,,Branch
T0043476,ACC01211,M01211,Withdrawal,21634.14,2025-10-13T01:03:32,,Branch
T0036835,ACC01043,M01043,Deposit,34465.31,2025-10-13T01:20:36,,Branch
T0048815,ACC01362,M01362,Deposit,2893.6,2025-10-13T01:27:15,,Branch
T0030812,ACC00858,M00858,Withdrawal,3162.48,2025-10-13T01:40:37,,Branch
T0028877,ACC00804,M00804,Deposit,30414.86,2025-10-13T01:52:44,,Branch
T0033968,ACC00957,M00957,Deposit,17599.44,2025-10-13T02:05:31,,Branch
T0048745,ACC01361,M01361,Deposit,8117.18,2025-10-13T02:09:14,,Branch
T0050550,ACC01404,M01404,Deposit,14756.97,2025-10-13T02:11:19,,Branch
T0012026,ACC00339,M00339,Withdrawal,3757.03,2025-10-13T02:13:09,,Branch
T0012905,ACC00368,M00368,Deposit,17616.01,2025-10-13T02:16:23,,Branch
T0011189,ACC00316,M00316,Withdrawal,19585.44,2025-10-13T02:21:33,,Branch
T0021095,ACC00583,M00583,Deposit,13818.34,2025-10-13T02:26:12,,Branch
T0020628,ACC00573,M00573,Withdrawal,10151.16,2025-10-13T02:34:57,,Branch
T0027280,ACC00764,M00764,Deposit,8293.4,2025-10-13T02:40:53,,Branch
T0010800,ACC00301,M00301,Deposit,37837.81,2025-10-13T02:56:50,,Branch
T0006661,ACC00183,M00183,Deposit,28695.32,2025-10-13T02:58:00,,Branch
T0038350,ACC01078,M01078,Withdrawal,18573.06,2025-10-13T03:17:39,,Branch
T0033671,ACC00952,M00952,Withdrawal,25762.97,2025-10-13T03:28:58,,Branch
T0041656,ACC01162,M01162,Withdrawal,2105.67,2025-10-13T03:33:03,,Branch
T0029994,ACC00836,M00836,Deposit,857.79,2025-10-13T03:45:00,,Branch
T0007905,ACC00217,M00217,Deposit,21548.17,2025-10-13T03:52:35,,Branch
T0023666,ACC00662,M00662,Withdrawal,3099.17,2025-10-13T03:56:08,,Branch
T0003240,ACC00091,M00091,Deposit,24026.38,2025-10-13T04:08:40,,Branch
T0015979,ACC00445,M00445,Deposit,4309.15,2025-10-13T04:19:27,,Branch
T0039713,ACC01109,M01109,Deposit,10829.08,2025-10-13T04:29:43,,Branch
T0026870,ACC00747,M00747,Withdrawal,4601.78,2025-10-13T04:32:21,,Branch
T0046669,ACC01303,M01303,Withdrawal,16127.05,2025-10-13T04:44:17,,Branch
T0019849,ACC00552,M00552,Deposit,13630.27,2025-10-13T04:45:18,,Branch
T0051048,ACC01416,M01416,Deposit,5221.83,2025-10-13T04:55:37,,Branch
T0031016,ACC00862,M00862,Withdrawal,2994.22,2025-10-13T05:19:43,,Branch
T0020420,ACC00567,M00567,Withdrawal,20618.44,2025-10-13T05:26:07,,Branch
T0023369,ACC00655,M00655,Deposit,2627.0,2025-10-13T05:31:15,,Branch
T0024767,ACC00691,M00691,Withdrawal,17240.06,2025-10-13T05:37:28,,Branch
T0039192,ACC01099,M01099,Deposit,837.9,2025-10-13T05:42:28,,Branch
T0007489,ACC00203,M00203,Deposit,4106.66,2025-10-13T05:44:59,,Branch
T0006948,ACC00191,M00191,Withdrawal,8930.81,2025-10-13T05:45:39,,Branch
T0010362,ACC00288,M00288,Withdrawal,2567.34,2025-10-13T05:47:08,,Branch
T0042650,ACC01189,M01189,Withdrawal,4375.2,2025-10-13T05:53:08,,Branch
T0031876,ACC00895,M00895,Withdrawal,6730.4,2025-10-13T05:59:51,,Branch
T0049242,ACC01372,M01372,Deposit,6170.07,2025-10-13T06:08:15,,Branch
T0042878,ACC01198,M01198,Withdrawal,6720.34,2025-10-13T06:17:29,,Branch
T0039968,ACC01117,M01117,Deposit,2094.49,2025-10-13T06:21:24,,Branch
T0043749,ACC01220,M01220,Withdrawal,915.34,2025-10-13T06:41:56,,Branch
T0048713,ACC01359,M01359,Deposit,13193.18,2025-10-13T06:47:27,,Branch
T0041332,ACC01151,M01151,Withdrawal,7127.48,2025-10-13T06:53:49,,Branch
T0001019,ACC00032,M00032,Withdrawal,8727.15,2025-10-13T06:57:49,,Branch
T0031014,ACC00862,M00862,Deposit,4041.49,2025-10-13T06:58:36,,Branch
T0052422,ACC01451,M01451,Withdrawal,3312.51,2025-10-13T07:10:52,,Branch
T0043193,ACC01205,M01205,Deposit,7167.83,2025-10-13T07:24:42,,Branch
T0010600,ACC00293,M00293,Withdrawal,11392.98,2025-10-13T08:12:03,,Branch
T0005642,ACC00158,M00158,Withdrawal,1298.86,2025-10-13T08:16:42,,Branch
T0011122,ACC00314,M00314,Withdrawal,16270.31,2025-10-13T08:19:12,,Branch
T0005254,ACC00146,M00146,Deposit,3884.17,2025-10-13T08:36:09,,Branch
T0033016,ACC00934,M00934,Withdrawal,1968.4,2025-10-13T08:37:54,,Branch
T0005092,ACC00143,M00143,Withdrawal,4773.46,2025-10-13T08:40:42,,Branch
T0039420,ACC01103,M01103,Withdrawal,4855.57,2025-10-13T08:42:25,,Branch
T0004796,ACC00138,M00138,Deposit,8020.58,2025-10-13T08:48:40,,Branch
T0004142,ACC00116,M00116,Deposit,23850.4,2025-10-13T09:06:31,,Branch
T0011186,ACC00316,M00316,Withdrawal,12008.18,2025-10-13T09:14:04,,Branch
T0047997,ACC01340,M01340,Deposit,13758.48,2025-10-13T09:16:40,,Branch
T0026273,ACC00733,M00733,Deposit,4009.36,2025-10-13T09:18:31,,Branch
T0006485,ACC00179,M00179,Withdrawal,12489.86,2025-10-13T09:23:24,,Branch
T0041031,ACC01144,M01144,Deposit,3197.91,2025-10-13T09:25:37,,Branch
T0050324,ACC01399,M01399,Withdrawal,1600.71,2025-10-13T09:34:34,,Branch
T0010221,ACC00282,M00282,Withdrawal,6532.23,2025-10-13T09:46:54,,Branch
T0038121,ACC01073,M01073,Withdrawal,9532.88,2025-10-13T10:02:24,,Branch
T0052719,ACC01457,M01457,Deposit,17341.96,2025-10-13T10:03:54,,Branch
T0037098,ACC01049,M01049,Withdrawal,10212.17,2025-10-13T10:16:43,,Branch
T0016944,ACC00476,M00476,Withdrawal,9260.67,2025-10-13T10:22:58,,Branch
T0016485,ACC00459,M00459,Deposit,14315.15,2025-10-13T10:32:28,,Branch
T0045725,ACC01279,M01279,Withdrawal,3823.27,2025-10-13T10:45:44,,Branch
T0046826,ACC01308,M01308,Withdrawal,5375.56,2025-10-13T11:21:00,,Branch
T0011274,ACC00318,M00318,Withdrawal,4784.44,2025-10-13T11:38:12,,Branch
T0031070,ACC00863,M00863,Withdrawal,10797.29,2025-10-13T11:57:54,,Branch
T0021543,ACC00594,M00594,Withdrawal,3239.37,2025-10-13T11:59:14,,Branch
T0041223,ACC01149,M01149,Withdrawal,18813.34,2025-10-13T12:21:56,,Branch
T0037428,ACC01056,M01056,Withdrawal,14866.43,2025-10-13T12:29:46,,Branch
T0018657,ACC00517,M00517,Deposit,8498.23,2025-10-13T12:38:29,,Branch
T0012756,ACC00363,M00363,Deposit,3180.68,2025-10-13T12:39:07,,Branch
T0032861,ACC00930,M00930,Deposit,3902.81,2025-10-13T12:40:34,,Branch
T0007969,ACC00220,M00220,Deposit,6295.55,2025-10-13T12:46:17,,Branch
T0009213,ACC00253,M00253,Deposit,7587.64,2025-10-13T13:35:51,,Branch
T0045145,ACC01257,M01257,Deposit,2756.5,2025-10-13T13:54:32,,Branch
T0049180,ACC01370,M01370,Withdrawal,1951.19,2025-10-13T14:26:19,,Branch
T0041268,ACC01150,M01150,Deposit,2753.61,2025-10-13T14:30:58,,Branch
T0024212,ACC00678,M00678,Deposit,11457.1,2025-10-13T14:39:59,,Branch
T0003907,ACC00110,M00110,Deposit,17939.73,2025-10-13T14:48:29,,Branch
T0017147,ACC00482,M00482,Deposit,18427.97,2025-10-13T14:55:13,,Branch
T0041982,ACC01172,M01172,Deposit,1687.23,2025-10-13T15:29:45,,Branch
T0034079,ACC00959,M00959,Deposit,2268.46,2025-10-13T15:51:03,,Branch
T0001276,ACC00037,M00037,Deposit,3498.04,2025-10-13T16:07:04,,Branch
T0012672,ACC00359,M00359,Deposit,16262.92,2025-10-13T16:42:12,,Branch
T0024283,ACC00679,M00679,Deposit,11557.86,2025-10-13T16:43:36,,Branch
T0051342,ACC01423,M01423,Withdrawal,9533.19,2025-10-13T16:50:44,,Branch
T0027857,ACC00775,M00775,Deposit,6848.86,2025-10-13T16:57:28,,Branch
T0020559,ACC00572,M00572,Withdrawal,14341.31,2025-10-13T17:08:53,,Branch
T0037595,ACC01060,M01060,Deposit,2355.19,2025-10-13T17:14:45,,Branch
T0025171,ACC00705,M00705,Deposit,4663.76,2025-10-13T17:53:01,,Branch
T0013340,ACC00379,M00379,Deposit,5011.96,2025-10-13T17:58:42,,Branch
T0014226,ACC00405,M00405,Withdrawal,4595.05,2025-10-13T18:16:36,,Branch
T0049399,ACC01377,M01377,Deposit,25805.38,2025-10-13T18:22:16,,Branch
T0040062,ACC01120,M01120,Deposit,40310.8,2025-10-13T18:29:53,,Branch
T0004238,ACC00118,M00118,Withdrawal,2199.07,2025-10-13T18:34:43,,Branch
T0005356,ACC00150,M00150,Deposit,3937.38,2025-10-13T18:46:42,,Branch
T0009802,ACC00269,M00269,Deposit,6948.63,2025-10-13T18:48:57,,Branch
T0036728,ACC01041,M01041,Withdrawal,12901.67,2025-10-13T18:54:24,,Branch
T0027278,ACC00764,M00764,Withdrawal,3165.86,2025-10-13T19:08:18,,Branch
T0016391,ACC00456,M00456,Deposit,10740.41,2025-10-13T19:16:16,,Branch
T0018071,ACC00500,M00500,Withdrawal,3096.23,2025-10-13T19:35:38,,Branch
T0025174,ACC00705,M00705,Withdrawal,3619.48,2025-10-13T19:37:30,,Branch
T0034848,ACC00984,M00984,Deposit,1978.48,2025-10-13T19:49:32,,Branch
T0038352,ACC01078,M01078,Deposit,33530.01,2025-10-13T20:02:49,,Branch
T0024506,ACC00685,M00685,Deposit,44402.65,2025-10-13T20:18:17,,Branch
T0045920,ACC01285,M01285,Deposit,19914.83,2025-10-13T20:44:47,,Branch
T0033326,ACC00943,M00943,Deposit,3309.67,2025-10-13T20:47:34,,Branch
T0044956,ACC01250,M01250,Deposit,7679.32,2025-10-13T21:21:53,,Branch
T0030112,ACC00838,M00838,Deposit,11621.89,2025-10-13T21:24:02,,Branch
T0029849,ACC00833,M00833,Deposit,17530.05,2025-10-13T21:26:53,,Branch
T0044908,ACC01249,M01249,Withdrawal,2229.15,2025-10-13T21:38:55,,Branch
T0001020,ACC00032,M00032,Withdrawal,10492.93,2025-10-13T21:39:42,,Branch
T0047999,ACC01340,M01340,Withdrawal,5955.38,2025-10-13T21:40:25,,Branch
T0016628,ACC00463,M00463,Deposit,7811.77,2025-10-13T21:49:33,,Branch
T0021845,ACC00608,M00608,Deposit,1979.66,2025-10-13T21:53:36,,Branch
T0038835,ACC01091,M01091,Deposit,1424.01,2025-10-13T22:06:40,,Branch
T0046559,ACC01301,M01301,Withdrawal,2049.16,2025-10-13T22:20:03,,Branch
T0047606,ACC01330,M01330,Deposit,22452.42,2025-10-13T23:02:15,,Branch
T0034416,ACC00971,M00971,Deposit,15910.49,2025-10-13T23:17:28,,Branch
T0048887,ACC01363,M01363,Withdrawal,29537.9,2025-10-13T23:25:05,,Branch
T0004202,ACC00117,M00117,Deposit,2986.89,2025-10-13T23:25:40,,Branch
T0016757,ACC00469,M00469,Deposit,9617.49,2025-10-13T23:37:50,,Branch
T0025438,ACC00711,M00711,Deposit,15761.34,2025-10-13T23:38:34,,Branch
T0044751,ACC01245,M01245,Withdrawal,5236.14,2025-10-13T23:38:36,,Branch
T0024136,ACC00674,M00674,Deposit,11012.34,2025-10-13T23:43:35,,Branch
T0047018,ACC01311,M01311,Deposit,2403.37,2025-10-13T23:48:35,,Branch
T0007299,ACC00197,M00197,Withdrawal,3914.81,2025-10-13T23:49:22,,Branch
T0013906,ACC00395,M00395,Deposit,5560.62,2025-10-13T23:53:58,,Branch
T0012984,ACC00370,M00370,Deposit,4587.35,2025-10-14T00:04:04,,Branch
T0005560,ACC00156,M00156,Withdrawal,2592.87,2025-10-14T00:10:42,,Branch
T0009371,ACC00258,M00258,Deposit,11280.54,2025-10-14T00:18:20,,Branch
T0051374,ACC01424,M01424,Deposit,33703.25,2025-10-14T00:41:13,,Branch
T0020527,ACC00571,M00571,Deposit,13101.15,2025-10-14T00:51:06,,Branch
T0043363,ACC01208,M01208,Deposit,19449.88,2025-10-14T00:53:28,,Branch
T0007391,ACC00200,M00200,Deposit,22141.73,2025-10-14T01:01:00,,Branch
T0014334,ACC00407,M00407,Deposit,7488.2,2025-10-14T01:09:47,,Branch
T0044051,ACC01226,M01226,Deposit,994.37,2025-10-14T01:12:13,,Branch
T0009020,ACC00249,M00249,Withdrawal,7388.66,2025-10-14T01:20:59,,Branch
T0020360,ACC00566,M00566,Deposit,1667.62,2025-10-14T01:48:14,,Branch
T0044050,ACC01226,M01226,Deposit,2188.58,2025-10-14T01:55:01,,Branch
T0040704,ACC01137,M01137,Deposit,4140.63,2025-10-14T01:57:44,,Branch
T0050661,ACC01408,M01408,Withdrawal,11926.35,2025-10-14T02:07:19,,Branch
T0014156,ACC00403,M00403,Withdrawal,6180.55,2025-10-14T02:16:13,,Branch
T0034765,ACC00982,M00982,Deposit,2823.08,2025-10-14T02:30:28,,Branch
T0041333,ACC01151,M01151,Withdrawal,7130.01,2025-10-14T02:35:34,,Branch
T0054433,ACC01498,M01498,Withdrawal,1224.8,2025-10-14T02:40:24,,Branch
T0048817,ACC01362,M01362,Deposit,3491.6,2025-10-14T02:41:19,,Branch
T0033865,ACC00955,M00955,Withdrawal,8546.74,2025-10-14T02:56:07,,Branch
T0015873,ACC00442,M00442,Withdrawal,17101.31,2025-10-14T03:07:55,,Branch
T0021361,ACC00590,M00590,Withdrawal,7511.05,2025-10-14T03:26:37,,Branch
T0030520,ACC00851,M00851,Withdrawal,15983.76,2025-10-14T03:30:56,,Branch
